,Unnamed: 0,statute,description,subject_no,trr_report_id
8867,8867,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19403311.0,100275
8868,8868,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19403311.0,100275
8869,8869,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19403320.0,100276
8870,8870,720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/<$300,19403320.0,100276
8871,8871,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19403320.0,100276
8872,8872,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19403320.0,100276
8873,8873,625 ILCS 40.0/2-4,RESISTANCE TO OFFICER,19403492.0,100277
8874,8874,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19403492.0,100277
8875,8875,720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/<$300,19403492.0,100277
8876,8876,625 ILCS 40.0/2-4,RESISTANCE TO OFFICER,19403492.0,100278
8877,8877,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19403492.0,100278
8878,8878,720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/<$300,19403492.0,100278
8879,8879,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19403572.0,100279
8880,8880,720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/<$300,19403572.0,100279
8881,8881,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19403572.0,100279
8882,8882,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19403572.0,100280
8883,8883,720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/<$300,19403572.0,100280
8884,8884,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19403572.0,100280
8885,8885,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19403572.0,100281
8886,8886,720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/<$300,19403572.0,100281
8887,8887,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19403572.0,100281
8888,8888,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19403572.0,100282
8889,8889,720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/<$300,19403572.0,100282
8890,8890,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19403572.0,100282
8891,8891,720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/<$300,19403707.0,100283
8892,8892,720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/<$300,19403707.0,100284
8893,8893,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19403800.0,100286
8894,8894,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19403800.0,100286
8895,8895,625 ILCS 5.0/11-503-A-1,IVC - RECKLESS DRIVING,19403923.0,100287
8896,8896,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19403923.0,100287
8897,8897,9-76-160(A),DISPLAY ST REG-FRONT/REAR,19403923.0,100287
8898,8898,625 ILCS 5.0/11-503-A-1,IVC - RECKLESS DRIVING,19403923.0,100288
8899,8899,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19403923.0,100288
8900,8900,9-76-160(A),DISPLAY ST REG-FRONT/REAR,19403923.0,100288
8901,8901,625 ILCS 5.0/12-603.1,IVC - NOT WEARING SEAT BELT/PASSENGER,19403928.0,100289
8902,8902,625 ILCS 5.0/6-304,IVC - PERMIT UNAUTHD PERSON TO DRIVE,19403928.0,100289
8903,8903,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19403928.0,100289
8904,8904,625 ILCS 5.0/12-603.1,IVC - NOT WEARING SEAT BELT/PASSENGER,19403928.0,100290
8905,8905,625 ILCS 5.0/6-304,IVC - PERMIT UNAUTHD PERSON TO DRIVE,19403928.0,100290
8906,8906,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19403928.0,100290
8907,8907,625 ILCS 5.0/12-603.1,IVC - NOT WEARING SEAT BELT/PASSENGER,19403928.0,100291
8908,8908,625 ILCS 5.0/6-304,IVC - PERMIT UNAUTHD PERSON TO DRIVE,19403928.0,100291
8909,8909,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19403928.0,100291
8910,8910,10-8-515,SOLICITING UNLAWFUL BUSINESS,19403963.0,100293
8911,8911,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19403963.0,100293
8912,8912,720 ILCS 570.0/407-B-1,MFG/DEL COCAINE/SCH/PUB HS/PK,19403963.0,100293
8913,8913,720 ILCS 570.0/407-B-1,MFG/DEL HEROIN/SCH/PUB HS/PK,19403963.0,100293
8914,8914,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19403963.0,100293
8915,8915,625 ILCS 5.0/12-603.1,IVC - NOT WEARING SEAT BELT/PASSENGER,19403928.0,100294
8916,8916,625 ILCS 5.0/6-304,IVC - PERMIT UNAUTHD PERSON TO DRIVE,19403928.0,100294
8917,8917,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19403928.0,100294
8918,8918,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19404097.0,100304
8919,8919,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19404097.0,100304
8920,8920,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19404097.0,100304
8921,8921,720 ILCS 5.0/18-2-A-2,ROBBERY - ARMED W/ FIREARM,19404142.0,100305
8922,8922,720 ILCS 5.0/9-1-A-1,MURDER - FIRST DEGREE,19404142.0,100305
8923,8923,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19404142.0,100305
8924,8924,520 ILCS 5.0/1.22,RESIST/OBSTRUCT OFFICER,19404114.0,100306
8925,8925,720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/>$300,19404114.0,100306
8926,8926,720 ILCS 5.0/18-2-A-2,ROBBERY - ARMED W/ FIREARM,19404133.0,100307
8927,8927,720 ILCS 5.0/9-1-A-1,MURDER - FIRST DEGREE,19404133.0,100307
8928,8928,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19404133.0,100307
8929,8929,720 ILCS 5.0/10-2-A-5,AGGRAVATED KIDNAPING/ARMED,19404245.0,100308
8930,8930,720 ILCS 5.0/12-3.3-A,DOMESTIC BATTERY - AGGRAVATED,19404245.0,100308
8931,8931,720 ILCS 5.0/12-3.3-A-5,AGG DOMESTIC BATTER/STRANGLE,19404245.0,100308
8932,8932,720 ILCS 5.0/24-1.1-A,"UUW - WEAPON - FELON, POSSESS/USE FIREARM",19404245.0,100308
8933,8933,720 ILCS 5.0/24-1.2-A-2,AGGR DISCHARGE FIREARM - OCCUPIED VEHICLE,19404245.0,100308
8934,8934,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19404245.0,100308
8935,8935,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19404235.0,100309
8936,8936,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19404235.0,100309
8937,8937,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19404346.0,100310
8938,8938,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19404346.0,100310
8939,8939,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19404346.0,100310
8940,8940,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19404345.0,100311
8941,8941,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19404345.0,100311
8942,8942,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19404345.0,100311
8943,8943,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19404344.0,100312
8944,8944,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19404344.0,100312
8945,8945,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19404344.0,100312
8946,8946,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19404344.0,100313
8947,8947,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19404344.0,100313
8948,8948,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19404344.0,100313
8949,8949,720 ILCS 5.0/16-2,THEFT LOST/MISLAID/PROP/<$500,19404559.0,100316
8950,8950,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19404559.0,100316
8951,8951,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19404559.0,100316
8952,8952,720 ILCS 5.0/16-2,THEFT LOST/MISLAID/PROP/<$500,19404559.0,100317
8953,8953,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19404559.0,100317
8954,8954,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19404559.0,100317
8955,8955,720 ILCS 5.0/12-2-C-1,AGG ASSAULT/USE DEADLY WEAPON,19404722.0,100318
8956,8956,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19404722.0,100318
8957,8957,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19404722.0,100318
8958,8958,720 ILCS 5.0/12-2-C-1,AGG ASSAULT/USE DEADLY WEAPON,19404722.0,100319
8959,8959,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19404722.0,100319
8960,8960,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19404722.0,100319
8961,8961,625 ILCS 5.0/11-404-A,FAIL NOTIFY DMG/UNATTENDED VEH,13812173.0,100322
8962,8962,625 ILCS 5.0/6-112,DRIVER'S LICENSE/PERMIT - FAIL TO CARRY/DISPLAY,13812173.0,100322
8963,8963,720 ILCS 5.0/21-2-A,CRIMINAL TRESPASS TO VEHICLES ,13812173.0,100322
8964,8964,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,13812173.0,100322
8965,8965,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),13812173.0,100322
8966,8966,9-16-020(A),IMPROPER RIGHT TURN,13812173.0,100322
8967,8967,720 ILCS 5.0/12-2-C-1,AGG ASSAULT/USE DEADLY WEAPON,19405008.0,100328
8968,8968,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405008.0,100328
8969,8969,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19405008.0,100328
8970,8970,720 ILCS 5.0/12-2-C-1,AGG ASSAULT/USE DEADLY WEAPON,19405008.0,100329
8971,8971,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405008.0,100329
8972,8972,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19405008.0,100329
8973,8973,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19405049.0,100330
8974,8974,720 ILCS 5.0/21-1.01-A-1,CRIM DMG/GOVT PROP/<$500,19405049.0,100330
8975,8975,720 ILCS 5.0/21-3-A-2,CRIMINAL TRESPASS TO LAND,19405049.0,100330
8976,8976,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405049.0,100330
8977,8977,720 ILCS 5.0/31-4.5-A,OBSTRUCTING IDENTIFICATION,19405049.0,100330
8978,8978,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19405049.0,100330
8979,8979,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19405049.0,100331
8980,8980,720 ILCS 5.0/21-1.01-A-1,CRIM DMG/GOVT PROP/<$500,19405049.0,100331
8981,8981,720 ILCS 5.0/21-3-A-2,CRIMINAL TRESPASS TO LAND,19405049.0,100331
8982,8982,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405049.0,100331
8983,8983,720 ILCS 5.0/31-4.5-A,OBSTRUCTING IDENTIFICATION,19405049.0,100331
8984,8984,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19405049.0,100331
8985,8985,625 ILCS 5.0/12-603,"SEAT BELTS/1ST,2ND",19405218.0,100332
8986,8986,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405218.0,100332
8987,8987,9-24-010(B),STOP AT STOP SIGN,19405218.0,100332
8988,8988,625 ILCS 5.0/12-603,"SEAT BELTS/1ST,2ND",19405218.0,100333
8989,8989,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405218.0,100333
8990,8990,9-24-010(B),STOP AT STOP SIGN,19405218.0,100333
8991,8991,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19405330.0,100334
8992,8992,720 ILCS 5.0/24-1.6-A-2,AGG UUW/PERSON/NO FOID        ,19405330.0,100334
8993,8993,720 ILCS 550.0/4-C,POSS CAN/>30-100 GRAM/1ST,19405330.0,100334
8994,8994,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19405345.0,100335
8995,8995,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405345.0,100335
8996,8996,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19405435.0,100336
8997,8997,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405435.0,100336
8998,8998,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19405345.0,100337
8999,8999,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405345.0,100337
9000,9000,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19405345.0,100338
9001,9001,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405345.0,100338
9002,9002,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19405418.0,100339
9003,9003,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405418.0,100339
9004,9004,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19405418.0,100340
9005,9005,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405418.0,100340
9006,9006,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19405418.0,100341
9007,9007,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405418.0,100341
9008,9008,625 ILCS 40.0/2-4,RESISTANCE TO OFFICER,,100342
9009,9009,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,,100342
9010,9010,720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/<$300,19504518.0,100343
9011,9011,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19405418.0,100344
9012,9012,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405418.0,100344
9013,9013,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19405508.0,100348
9014,9014,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19405508.0,100348
9015,9015,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405508.0,100348
9016,9016,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19405509.0,100349
9017,9017,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19405509.0,100349
9018,9018,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405509.0,100349
9019,9019,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19405559.0,100350
9020,9020,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19405559.0,100350
9021,9021,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19405559.0,100350
9022,9022,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405559.0,100350
9023,9023,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19405559.0,100351
9024,9024,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19405559.0,100351
9025,9025,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19405559.0,100351
9026,9026,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405559.0,100351
9027,9027,625 ILCS 5.0/3-416,IVC - FAIL NOTIFY ADDRESS CHANGE/1&2ND,19405915.0,100357
9028,9028,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405915.0,100357
9029,9029,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19405915.0,100357
9030,9030,9-36-020(A),OVERTAKING VEHICLE ON RIGHT-CERTAIN CONDITIONS,19405915.0,100357
9031,9031,625 ILCS 5.0/3-416,IVC - FAIL NOTIFY ADDRESS CHANGE/1&2ND,19405915.0,100358
9032,9032,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405915.0,100358
9033,9033,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19405915.0,100358
9034,9034,9-36-020(A),OVERTAKING VEHICLE ON RIGHT-CERTAIN CONDITIONS,19405915.0,100358
9035,9035,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19405887.0,100359
9036,9036,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19405887.0,100359
9037,9037,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405887.0,100359
9038,9038,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19405887.0,100360
9039,9039,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19405887.0,100360
9040,9040,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405887.0,100360
9041,9041,625 ILCS 5.0/3-416,IVC - FAIL NOTIFY ADDRESS CHANGE/1&2ND,19405915.0,100361
9042,9042,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405915.0,100361
9043,9043,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19405915.0,100361
9044,9044,9-36-020(A),OVERTAKING VEHICLE ON RIGHT-CERTAIN CONDITIONS,19405915.0,100361
9045,9045,625 ILCS 5.0/3-416,IVC - FAIL NOTIFY ADDRESS CHANGE/1&2ND,1940591.0,100362
9046,9046,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,1940591.0,100362
9047,9047,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),1940591.0,100362
9048,9048,9-36-020(A),OVERTAKING VEHICLE ON RIGHT-CERTAIN CONDITIONS,1940591.0,100362
9049,9049,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19405559.0,100366
9050,9050,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19405559.0,100366
9051,9051,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19405559.0,100366
9052,9052,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19405559.0,100366
9053,9053,625 ILCS 5.0/12-211-A,IVC - HEADLIGHT VIOLATION 1ST&2ND,19406035.0,100367
9054,9054,625 ILCS 5.0/6-101,UNLICENSED,19406035.0,100367
9055,9055,720 ILCS 5.0/12-5-A,RECKLESS CONDUCT,19406035.0,100367
9056,9056,720 ILCS 5.0/21-2-A,CRIMINAL TRESPASS TO VEHICLES ,19406035.0,100367
9057,9057,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19406035.0,100367
9058,9058,9-8-020(C)(1),DISOBEY RED CIRCULAR STEADY SIGNAL STOP,19406035.0,100367
9059,9059,720 ILCS 5.0/18-1-A,ROBBERY,19406135.0,100369
9060,9060,720 ILCS 5.0/18-1-B-1,ROBBERY - AGG ROBBERY/INDICATE ARM W/FIR ,19406135.0,100369
9061,9061,720 ILCS 5.0/18-1-A,ROBBERY,19406145.0,100370
9062,9062,720 ILCS 5.0/18-1-B-1,ROBBERY - AGG ROBBERY/INDICATE ARM W/FIR ,19406145.0,100370
9063,9063,720 ILCS 5.0/18-1-A,ROBBERY,19406145.0,100372
9064,9064,720 ILCS 5.0/18-1-B-1,ROBBERY - AGG ROBBERY/INDICATE ARM W/FIR ,19406145.0,100372
9065,9065,720 ILCS 5.0/18-1-A,ROBBERY,19406145.0,100373
9066,9066,720 ILCS 5.0/18-1-B-1,ROBBERY - AGG ROBBERY/INDICATE ARM W/FIR ,19406145.0,100373
9067,9067,720 ILCS 5.0/18-1-A,ROBBERY,19406145.0,100374
9068,9068,720 ILCS 5.0/18-1-B-1,ROBBERY - AGG ROBBERY/INDICATE ARM W/FIR ,19406145.0,100374
9069,9069,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19406199.0,100375
9070,9070,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19406199.0,100375
9071,9071,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19406199.0,100375
9072,9072,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19406408.0,100378
9073,9073,720 ILCS 5.0/18-1-B-1,ROBBERY - AGG ROBBERY/INDICATE ARM W/FIR ,19406439.0,100379
9074,9074,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19406439.0,100379
9075,9075,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19406450.0,100380
9076,9076,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19406450.0,100380
9077,9077,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19406450.0,100381
9078,9078,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19406450.0,100381
9079,9079,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19406450.0,100382
9080,9080,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19406450.0,100382
9081,9081,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19406450.0,100383
9082,9082,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19406450.0,100383
9083,9083,520 ILCS 20.0/21,RESIST ARREST BY AGENT OF DEPT,19406497.0,100385
9084,9084,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19406497.0,100385
9085,9085,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19406497.0,100385
9086,9086,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19406530.0,100387
9087,9087,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19406540.0,100388
9088,9088,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19406540.0,100388
9089,9089,720 ILCS 5.0/21-3-A-2,CRIMINAL TRESPASS TO LAND,19406540.0,100388
9090,9090,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19406540.0,100388
9091,9091,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19406540.0,100388
9092,9092,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19406534.0,100389
9093,9093,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19406534.0,100389
9094,9094,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19406534.0,100389
9095,9095,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19406534.0,100389
9096,9096,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19406540.0,100390
9097,9097,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19406540.0,100390
9098,9098,720 ILCS 5.0/21-3-A-2,CRIMINAL TRESPASS TO LAND,19406540.0,100390
9099,9099,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19406540.0,100390
9100,9100,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19406540.0,100390
9101,9101,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19406540.0,100391
9102,9102,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19406540.0,100391
9103,9103,720 ILCS 5.0/21-3-A-2,CRIMINAL TRESPASS TO LAND,19406540.0,100391
9104,9104,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19406540.0,100391
9105,9105,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19406540.0,100391
9106,9106,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19406534.0,100392
9107,9107,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19406534.0,100392
9108,9108,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19406534.0,100392
9109,9109,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19406534.0,100392
9110,9110,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19406534.0,100393
